ticker,name,sector,score,classification,roic,revenue_cagr_3yr,gross_margin,operating_margin,net_debt_to_ebitda,fcf_margin,dcf_upside_pct,current_price,dcf_intrinsic_value,shares_outstanding,red_flag_count,bottom_line,run_date
WMT,Walmart Inc.,Consumer Defensive,71.5,Attractive Quality,0.15519090465162316,0.05272290929168877,0.24926699786724774,0.041820733829433104,1.212971530632007,0.020925090056550886,-0.6640248023865066,115.75,38.88912912376186,7970990515.0,0,Attractive Quality / DCF: overvalued,2026-05-31
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,46.6,Fails Quality Screen,0.03495619524405507,0.0331793709721504,0.44002037752037754,0.0350975975975976,1.3168884917462258,0.0827970827970828,-0.8044552280113141,27.01,5.281664291414409,2507136702.0,4,Fails Quality Screen / DCF: overvalued,2026-05-31
WM,"Waste Management, Inc.",Industrials,62.8,Neutral — Monitor,0.10337956534782104,0.08563152473174229,0.4043802571020473,0.18278844627836852,3.153173170393001,0.11172829709569909,0.18460869788000464,211.46,250.4973552537058,401575752.0,0,Neutral — Monitor / DCF: undervalued,2026-05-31
WAT,Waters Corporation,Healthcare,67.8,Attractive Quality,0.20182496048503806,0.021229912681812513,0.5928260511056505,0.2535593940010476,0.8763805433977935,0.17054067152225738,-0.8130746317186714,383.57,71.6989635116692,98185855.0,0,Attractive Quality / DCF: overvalued,2026-05-31
WEC,"WEC Energy Group, Inc.",Utilities,39.2,Fails Quality Screen,0.06218356524218595,0.006991111598761979,0.4217814103937715,0.24233426189528678,5.506807343529935,-0.10394791889878675,,111.05,,325725678.0,5,Fails Quality Screen / DCF: unknown,2026-05-31
WELL,Welltower Inc.,Real Estate,44.4,Fails Quality Screen,0.0027931660644692283,0.22688873316084646,0.3917691684065901,0.03329553499646016,7.075054815971552,0.2669768155201171,0.1939327601341521,205.33,245.15021363834546,705914450.0,6,Fails Quality Screen / DCF: undervalued,2026-05-31
WST,"West Pharmaceutical Services, I",Healthcare,64.4,Neutral — Monitor,0.17847498341455537,0.021163814176677676,0.35912950131745874,0.20692235125727856,-0.6187656270561916,0.15253244852151848,-0.7277810199671756,322.81,87.87500894439606,70647595.0,2,Neutral — Monitor / DCF: overvalued,2026-05-31
WDC,Western Digital Corporation,Technology,58.5,Neutral — Monitor,0.11495896418597801,-0.20283734511271823,0.3878151260504202,0.22373949579831934,1.3400412796697627,0.1343487394957983,-0.966426318324445,531.21,17.8346754428716,344682131.0,2,Neutral — Monitor / DCF: overvalued,2026-05-31
WY,Weyerhaeuser Company,Real Estate,23.9,Disqualified,0.031320094582906015,-0.12148651794619336,0.14844315713251266,0.06473569876900796,4.926103646833013,-0.055177407675597395,,24.51,,721042609.0,6,Disqualified / DCF: unknown,2026-05-31
WHR,Whirlpool Corporation,Consumer Cyclical,34.9,Disqualified,0.07391731463239821,-0.07671407844633105,0.15369750064416388,0.04683071373357382,5.456066945606694,0.005217727389847977,,43.42,0,64823121.0,4,Disqualified / DCF: unknown,2026-05-31
WMB,"Williams Companies, Inc. (The)",Energy,61.5,Neutral — Monitor,0.09364616229719157,0.029089364281741803,0.619581589958159,0.36887029288702927,3.9560291340706772,0.07523012552301256,,71.39,0,1222998265.0,1,Neutral — Monitor / DCF: unknown,2026-05-31
GWW,"W.W. Grainger, Inc.",Industrials,73.8,Attractive Quality,0.3158754775959946,0.056191483803869735,0.3906476424032995,0.1390591907256716,0.8235081374321881,0.07418348010255267,-0.6424993471159448,1234.24,441.24160581561625,47213119.0,0,Attractive Quality / DCF: overvalued,2026-05-31
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,63.6,Neutral — Monitor,0.08689580058396279,0.23855981362120016,0.4142669493258824,0.16904032601075608,6.08550276681234,0.09691375251403629,1.0842237612372179,101.22,210.96512911243119,103786729.0,2,Neutral — Monitor / DCF: undervalued,2026-05-31
XEL,Xcel Energy Inc.,Utilities,35.3,Fails Quality Screen,0.04750377218278244,-0.014155451358960125,0.47201581566568956,0.19626423069057194,5.567441110035495,-0.4652668893585111,,79.5,,624269560.0,5,Fails Quality Screen / DCF: unknown,2026-05-31
XYL,Xylem Inc.,Industrials,70.8,Attractive Quality,0.08152181580177112,0.1783579915890725,0.38461538461538464,0.14676258992805755,0.32717086834733894,0.10071942446043165,0.6681965444274982,109.54,182.73424947658816,237693493.0,2,Attractive Quality / DCF: undervalued,2026-05-31
YUM,"Yum! Brands, Inc.",Consumer Cyclical,71.7,Attractive Quality,0.39491097087261146,0.06281386051452831,0.4616508400292184,0.3080107134161188,4.482758620689655,0.1995373752130509,0.1973772882329692,147.95,177.15196979406778,275621202.0,1,Attractive Quality / DCF: undervalued,2026-05-31
ZBRA,Zebra Technologies Corporation,Technology,47.1,Fails Quality Screen,0.09123182912212845,-0.02271104500520582,0.48054114158636024,0.14825796886582654,3.015240328253224,0.1540029651593773,0.12008779889355141,243.63,272.8869904444359,47633392.0,2,Fails Quality Screen / DCF: fair,2026-05-31
ZBH,"Zimmer Biomet Holdings, Inc.",Healthcare,64.3,Neutral — Monitor,0.049293785065991955,0.058543208193682306,0.6970539998785155,0.16475733462916844,3.124019121493641,0.17253234525906577,2.307163498704483,82.33,272.27877084834006,193462482.0,1,Neutral — Monitor / DCF: undervalued,2026-05-31
ZTS,Zoetis Inc.,Healthcare,83.1,Elite Compounder,0.27796658895310916,0.054225876815096274,0.7183901975282561,0.37995141016161404,1.7026296387318751,0.2411534805112496,1.3042547923891727,77.69,179.01755482071482,419228118.0,0,Elite Compounder / DCF: undervalued,2026-05-31
